城市,价格,出游人数,评论数,详细出游人数,满意度,来回交通工具,行程天数,住宿类型,好评数,目的地,编号
 ,944,0,0,0,9.8, ,2天1晚 ,五星酒店,0, ,3340384885
 ,944,0,0,0,9.8, ,2天1晚 ,二星及其他酒店,0, ,4266882533
 ,944,0,59,0,9.6, ,2天1晚 ,豪华型酒店,59,广州,1847117881
 ,80,6,2,6,9.8, ,1天, ,2, ,65107636
 ,944,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0,广东、河源,1074272664
 ,944,0,2,0,9.2, ,2天1晚 ,二星及其他酒店,2,广东、河源,1074272664
 ,80,6,2,6,9.8, ,2天1晚 ,豪华型酒店,2,昆山市、江苏、苏州,3596048933
 ,944,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0, ,1892352304
 ,944,0,3,0,9.2, ,2天1晚 ,二星及其他酒店,3, ,1892352304
 ,944,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0, ,1892352304
 ,649,185,0,185,9.8, ,2天1晚 ,豪华型酒店,0, ,362491099
 ,534,0,49,0,9.6, ,2天1晚 ,高档型酒店,49, ,2733458686
 ,2262,0,0,0,9.8, ,2天1晚 ,豪华型酒店,0, ,2578948867
 ,260,4,0,4,9.2, ,3天2晚 ,二星及其他酒店,0, ,2359891890
 ,649,185,58,185,9.4, ,2天1晚 ,豪华型酒店,58, ,1542326010
 ,2200,0,0,0,9.1, ,3天2晚 ,三星酒店,0, ,1901003842
 ,339,0,0,0,9.2, ,2天1晚 ,豪华型酒店,0,广州、珠海,2928398861
 ,133,3,0,3,10, ,2天1晚 ,舒适型酒店,0, ,2902128740
 ,190,424,22,424,9.2, ,2天1晚 ,经济型酒店,22, ,1257198558
 ,339,0,0,0,9.2, ,2天1晚 ,豪华型酒店,0,广州、珠海,2928398861
 ,339,0,0,0,9.2, ,2天1晚 ,豪华型酒店,0,广州、珠海,2928398861
 ,2200,0,0,0,9.1, ,2天1晚 ,舒适型酒店,0, ,2104458047
 ,1459,0,2,0,9.6, ,3天2晚 ,豪华型酒店,2, ,2030636416
 ,250,0,1,0,10, ,2天1晚 ,豪华型酒店,0, ,3895797243
 ,198,20,0,20,9.7, ,1天, ,0,南宁、广西、桂林,1544146177
 ,149,0,0,0,10, ,1天, ,0, ,850255362
 ,329,1,26,1,10, ,2天1晚 ,豪华型酒店,26, ,3883048529
 ,1499,26,0,26,10, ,4天3晚 ,豪华型酒店,0,阿坝州、成都,2140805988
 ,474,26,2,26,9.5, ,2天1晚 ,二星及其他酒店,2, ,2427578855
 ,190,424,2,424,10, ,2天1晚 ,高档型酒店,2, ,3053823088
 ,149,0,0,0,7.5, ,5天4晚 ,豪华型酒店,0, ,3801280051
 ,699,0,0,0,8.2, ,2天1晚 ,二星及其他酒店,0, ,690942564
 ,265,0,30,0,9.4, ,4天3晚 ,舒适型酒店,30, ,34921361
 ,260,4,0,4,10, ,1天, ,0, ,3907394617
 ,699,0,0,0,8.2, ,2天1晚 ,二星及其他酒店,0, ,690942564
 ,260,4,2,4,10, ,1天, ,2, ,3907394617
 ,2260,0,0,0,6, ,5天4晚 ,豪华型酒店,0, ,2632590015
 ,156,0,0,0,9.7, ,2天1晚 ,高档型酒店,0, ,3268545572
 ,198,20,0,20,9.7, ,1天, ,0, ,3604126276
 ,2260,0,0,0,6, ,5天4晚 ,豪华型酒店,0, ,2632590015
 ,249,1537,0,1537,9.2, ,2天1晚 ,高档型酒店,0, ,3051241537
 ,527,0,0,0,10, ,2天1晚 ,高档型酒店,0, ,2919081107
 ,527,0,0,0,10, ,2天1晚 ,高档型酒店,0, ,2919081107
 ,527,0,0,0,6, ,2天1晚 ,豪华型酒店,0, ,3690797089
 ,346,0,0,0,6, ,4天3晚 ,二星及其他酒店,0, ,1190465421
 ,527,0,0,0,6, ,2天1晚 ,豪华型酒店,0, ,3690797089
 ,2260,0,0,0,10, ,2天1晚 ,高档型酒店,0, ,1924144218
 ,1647,3,24,3,6, ,2天1晚 ,高档型酒店,24, ,2075962091
 ,346,0,0,0,6, ,4天3晚 ,维也纳国际酒店(...等,0, ,3248848253
 ,310,309,64,309,9.6, ,3天2晚 ,高档型酒店,63, ,4001342418
 ,346,0,0,0,6, ,4天3晚 ,维也纳国际酒店(...等,0, ,3248848253
 ,249,1537,262,1537,10, ,2天1晚 ,高档型酒店,261, ,578152753
 ,1199,0,0,0,6, ,2天1晚 ,二星及其他酒店,0, ,4212387480
 ,1647,3,0,3,6, ,3天2晚 ,豪华型酒店,0, ,1240326529
 ,1647,3,0,3,6, ,3天2晚 ,豪华型酒店,0, ,1240326529
 ,1647,3,0,3,6, ,3天2晚 ,豪华型酒店,0, ,1240326529
 ,1199,0,0,0,6, ,3天2晚 ,豪华型酒店,0,长白山市、白山,4256897321
 ,1800,0,0,0,9.8, ,6天5晚 ,哈尔滨悠融酒店等,0,黑龙江、哈尔滨、牡丹江,370265774
 ,1800,0,0,0,6, ,2天1晚 ,三星酒店,0, ,3362765304
 ,1800,0,0,0,6, ,2天1晚 ,三星酒店,0, ,3362765304
 ,310,309,0,309,9.6, ,5天4晚 ,高档型酒店,0, ,2124652607
 ,2262,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0,广东、河源,2935208548
 ,346,0,65,0,9.8, ,6天5晚 ,二星及其他酒店,65,郑州、洛阳、开封、焦作、新乡,2278282484
 ,1459,0, ,0, , , , , , , 
 ,649,185,0,185,9.4, ,2天1晚 ,豪华型酒店,0, ,1542326010
 ,688,0,31,0,6, ,2天1晚 ,高档型酒店,31,清远,175526012
 ,780,92,23,92,9.2, ,2天1晚 ,二星及其他酒店,23,惠州、广东,3639326244
 ,2980,0,0,0,6, ,2天1晚 ,高档型酒店,0, ,4038730582
 ,1800,0,0,0,6, ,2天1晚 ,三星酒店,0, ,3362765304
 ,2980,0,0,0,6, ,2天1晚 ,高档型酒店,0, ,4038730582
 ,1800,0,119,0,6, ,2天1晚 ,三星酒店,119, ,3362765304
 ,320,30,82,30,6, ,2天1晚 ,舒适型酒店,82, ,2743466068
 ,320,30,0,30,6, ,2天1晚 ,豪华型酒店,0, ,2470966478
 ,266,0,0,0,9.4, ,6天5晚 ,高档型酒店,0, ,967963541
 ,115,5,0,5,9.4, ,4天3晚 ,高档型酒店,0, ,2510509048
 ,1136,22,2,22,9.9, ,4天3晚 ,高档型酒店,2,成都、乐山、四川,4284726161
 ,89,0,56,0,7.5, ,5天4晚 ,豪华型酒店,55,丽江、大理,305519108
 ,115,5,0,5,9.4, ,4天3晚 ,高档型酒店,0, ,2510509048
 ,320,30,51,30,6, ,2天1晚 ,豪华型酒店,49, ,2470966478
 ,266,0,0,0,9.4, ,6天5晚 ,高档型酒店,0, ,967963541
 ,2980,0,0,0,10, ,2天1晚 ,四星酒店,0, ,2133107690
 ,89,0,200,0,7.5, ,5天4晚 ,豪华型酒店,199,丽江、大理,305519108
 ,1800,0,0,0,9.5, ,5天4晚 ,长白山温泉酒店/...,0,长春、吉林、吉林市、延边,760824551
 ,89,0,49,0,7.5, ,5天4晚 ,豪华型酒店,49,丽江、大理,305519108
 ,2597,0,0,0,9.1, ,2天1晚 , ,0,湖州、中山,1262853821
 ,260,4,0,4,6, ,2天1晚 ,舒适型酒店,0, ,2782911226
 ,780,92,0,92,6, ,4天3晚 ,维也纳国际酒店(...等,0, ,705319531
 ,112,2,0,2,9.4, ,5天4晚 ,高档型酒店,0,杭州、嘉兴、苏州,538566810
 ,161,0,6,0,9.9, ,4天3晚 ,豪华型酒店,6,上海、嘉兴,3242691890
 ,403,0,10,0,9.2, ,2天1晚 ,高档型酒店,10,扬州、镇江,9434834
 ,1105,0,0,0,9.7, ,4天3晚 ,豪华型酒店,0, ,1743699139
 ,161,0,0,0,9.9, ,4天3晚 ,豪华型酒店,0,上海、嘉兴,3242691890
 ,161,0,0,0,9.9, ,4天3晚 ,豪华型酒店,0,上海、嘉兴,3242691890
 ,112,2,1,2,9.4, ,5天4晚 ,高档型酒店,1,杭州、嘉兴、苏州,538566810
 ,1105,0,480,0,9.4, ,5天4晚 ,二星及其他酒店,480,厦门、龙岩、漳州,2664210580
 ,403,0,0,0,9.2, ,2天1晚 ,高档型酒店,0,扬州、镇江,9434834
 ,2597,0,0,0,9.1, ,4天3晚 ,四星酒店,0, ,205052446
 ,403,0,0,0,9.2, ,2天1晚 ,高档型酒店,0,扬州、镇江,9434834
 ,238,0,0,0,9.7, ,1天, ,0,西安、渭南、咸阳,4219787806
 ,1105,0,0,0,9.4, ,5天4晚 ,二星及其他酒店,0,厦门、龙岩、漳州,2664210580
 ,238,0,0,0,9.7, ,1天, ,0,西安、渭南、咸阳,4219787806
 ,1105,0,0,0,9.4, ,5天4晚 ,二星及其他酒店,0,厦门、龙岩、漳州,2664210580
 ,1685,0,0,0,9.1, ,2天1晚 ,舒适型酒店,0, ,1788834594
 ,2531,0,32,0,9.8, ,7天6晚 ,二星及其他酒店,32,贵阳、安顺、黔东南、黔南、铜仁,3392263706
 ,2531,0,0,0,9.8, ,7天6晚 ,二星及其他酒店,0,贵阳、安顺、黔东南、黔南、铜仁,3392263706
 ,2531,0,36,0,9.8, ,7天6晚 ,二星及其他酒店,36,贵阳、安顺、黔东南、黔南、铜仁,3392263706
 ,2531,0,0,0,9.8, ,7天6晚 ,二星及其他酒店,0,贵阳、安顺、黔东南、黔南、铜仁,3392263706
 ,1199,0,0,0,9.4, ,6天5晚 ,哈尔滨会华宫商文...等,0,哈尔滨、牡丹江、大兴安岭,3349900037
 ,3072,0,0,0,10, ,5天4晚 ,高档型酒店,0, ,1212479927
 ,2531,0,0,0,9.8, ,7天6晚 ,二星及其他酒店,0,贵阳、安顺、黔东南、黔南、铜仁,3392263706
 ,346,0,0,0,9.9, ,6天5晚 ,高档型酒店,0,陕西、西安、渭南、延安,311048546
 ,1200,0,140,0,9.8, ,2天1晚 ,五星酒店,139, ,3218044852
 ,309,177,0,177,9.2, ,2天1晚 ,高档型酒店,0, ,322046364
 ,3072,0,0,0,9.1, ,4天3晚 ,高档型酒店,0, ,3873978892
 ,346,0,0,0,9.2, ,2天1晚 ,豪华型酒店,0, ,623264911
 ,346,0,54,0,9.2, ,2天1晚 ,豪华型酒店,54, ,623264911
 ,1200,0,101,0,9.8, ,2天1晚 ,安吉涵田度假村,99,湖州、浙江,3552574400
 ,309,177,0,177,9.2, ,2天1晚 ,高档型酒店,0, ,322046364
 ,346,0,3,0,9.2, ,2天1晚 ,豪华型酒店,3, ,623264911
 ,1200,0,25,0,9.8, ,2天1晚 ,安吉涵田度假村,25,湖州、浙江,3552574400
 ,200,29,2,29,9.5, ,2天1晚 ,二星及其他酒店,2, ,1814502928
 ,200,29,23,29,9.3, ,4天3晚 ,高档型酒店,23, ,3930182389
 ,214,2,0,2,9.8, ,2天1晚 ,高档型酒店,0,佛山、广州、广东,684645916
 ,307,29,23,29,9.2, ,2天1晚 ,二星及其他酒店,23, ,1692651292
 ,200,29,0,29,9.3, ,4天3晚 ,高档型酒店,0, ,3930182389
 ,238,0,0,0,9.7, ,1天, ,0,西安、渭南、咸阳,4219787806
 ,474,2246,301,2246,9.3, ,3天2晚 ,高档型酒店,299, ,2414956501
 ,204,22,0,22,9.8, ,3天2晚 ,五星酒店,0, ,50411834
 ,307,29,25,29,9.8, ,2天1晚 ,豪华型酒店,25, ,385054025
 ,307,29,0,29,9.8, ,2天1晚 ,豪华型酒店,0, ,385054025
 ,474,2246,0,2246,10, ,2天1晚 ,高档型酒店,0, ,303982138
 ,69,4,25,4,9.8, ,5天4晚 ,五星酒店,25, ,2434400572
 ,474,2246,1135,2246,10, ,2天1晚 ,高档型酒店,1133, ,303982138
 ,69,4,0,4,9.8, ,5天4晚 ,五星酒店,0, ,2434400572
 ,399,163,0,163,9.7, ,2天1晚 ,四星酒店,0,湖北、荆门,1570290605
 ,399,163,0,163,9.7, ,2天1晚 ,四星酒店,0,湖北、荆门,1570290605
 ,209,2,1,2,9.7, ,2天1晚 ,泾县桃花潭畔诗画...,1, ,2405242861
 ,450,0,2,0,9.1, ,2天1晚 ,舒适型酒店,2, ,3337139877
 ,295,22,0,22,9.8, ,3天2晚 ,豪华型酒店,0, ,3462486790
 ,400,0,0,0,9.8, ,2天1晚 ,高档型酒店,0, ,2103969948
 ,400,0,13,0,9.2, ,2天1晚 ,高档型酒店,13,三亚、海南,4274551606
 ,450,0,2,0,9.1, ,2天1晚 ,舒适型酒店,2, ,3337139877
 ,204,22,528,22,9.5, ,2天1晚 ,舒适型酒店,516,广州、广东,639235006
 ,250,0,0,0,9.8, ,4天3晚 ,豪华型酒店,0, ,682379381
 ,400,0,0,0,9.2, ,2天1晚 ,高档型酒店,0,三亚、海南,4274551606
 ,324,4,0,4,9.8, ,2天1晚 ,豪华型酒店,0,赣州、台州,3698011640
 ,250,0,0,0,9.8, ,4天3晚 ,豪华型酒店,0, ,682379381
 ,324,4,0,4,9.8, ,2天1晚 ,豪华型酒店,0,赣州、台州,3698011640
 ,400,0,37,0,9.2, ,2天1晚 ,高档型酒店,37,三亚、海南,4274551606
 ,474,2246,26,2246,9.5, ,1天, ,26, ,1145620295
 ,112,2,12,2,9.9, ,1天, ,12,杭州、上海、苏州、湖州,1969923000
 ,2597,0,0,0,9.1, ,4天3晚 ,四星酒店,0, ,205052446
 ,295,22,0,22,9.8, ,3天2晚 ,豪华型酒店,0, ,3462486790
 ,212,24,49,24,10, ,2天1晚 ,高档型酒店,47, ,3886343744
 ,266,0,0,0,9.4, ,6天5晚 ,高档型酒店,0, ,967963541
 ,1647,3,0,3,6, ,3天2晚 ,豪华型酒店,0, ,1240326529
 ,212,24,0,24,10, ,2天1晚 ,高档型酒店,0, ,3886343744
 ,1685,0,22,0,9.2, ,3天2晚 ,二星及其他酒店,22, ,3243895059
 ,190,424,0,424,10, ,2天1晚 ,高档型酒店,0, ,3053823088
 ,1492,0,1,0,9.9, ,4天3晚 ,二星及其他酒店,1,杭州、嘉兴,94493095
 ,295,22,0,22,10, ,2天1晚 ,豪华型酒店,0, ,719700452
 ,169,0,0,0,9.5, ,3天2晚 ,舒适型酒店,0, ,1843253118
 ,169,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0, ,4050164069
 ,169,0,30,0,9.2, ,2天1晚 ,二星及其他酒店,30, ,4050164069
 ,305,69,115,69,9.1, ,2天1晚 ,高档型酒店,115, ,3568499313
 ,1299,30,0,30,9.6, ,2天1晚 ,豪华型酒店,0, ,1497962186
 ,305,69,0,69,6, ,5天4晚 ,豪华型酒店,0, ,2163598439
 ,305,69,0,69,9.4, ,4天3晚 ,舒适型酒店,0, ,1470428195
 ,305,69,0,69,9.4, ,4天3晚 ,舒适型酒店,0, ,1470428195
 ,305,69,0,69,9.4, ,4天3晚 ,舒适型酒店,0, ,1470428195
 ,305,69,0,69,9.8, ,3天2晚 ,高档型酒店,0, ,2705146100
 ,1299,30,0,30,9.8, ,1天, ,0,惠州、深圳、广州,1059622124
 ,1299,30,0,30,9.8, ,1天, ,0, ,2077602100
 ,1299,30,0,30,9.8, ,1天, ,0, ,2077602100
 ,1299,30,1,30,9.9, ,1天, ,1, ,1411663757
 ,1299,30,0,30,9.9, ,1天, ,0, ,1411663757
 ,1299,30,25,30,9.2, ,2天1晚 ,二星及其他酒店,25, ,3992294756
 ,1299,30,81,30,9.7, ,2天1晚 ,舒适型酒店,79, ,2077209744
 ,1299,30,0,30,9.6, ,2天1晚 ,豪华型酒店,0,广州,1373416874
 ,174,32,25,32,9.2, ,2天1晚 ,二星及其他酒店,25,广东、清远,1322898642
 ,174,32,0,32,9.2, ,2天1晚 ,二星及其他酒店,0,广东、清远,1322898642
 ,174,32,0,32,7.5, ,5天4晚 ,二星及其他酒店,0,丽江、大理、迪庆,3924985491
 ,174,32,0,32,9.8, ,3天2晚 ,五星酒店,0, ,1709301493
 ,174,32,30,32,9.3, ,5天4晚 ,豪华型酒店,30, ,3185990634
 ,174,32,0,32,9.7, ,2天1晚 ,广州碧水湾温泉度...,0, ,870738372
 ,174,32,0,32,9.7, ,2天1晚 ,广州碧水湾温泉度...,0, ,870738372
 ,174,32,4,32,9.7, ,2天1晚 ,广州碧水湾温泉度...,4, ,870738372
 ,174,32,0,32,9.7, ,2天1晚 ,广州碧水湾温泉度...,0, ,870738372
 ,174,32,0,32,9.8, ,2天1晚 ,二星及其他酒店,0, ,127990133
 ,174,32,34,32,9.6, ,2天1晚 ,舒适型酒店,34, ,3679982363
 ,174,32,2,32,9.6, ,2天1晚 ,舒适型酒店,2, ,3679982363
 ,174,32,0,32,9.6, ,2天1晚 ,五星酒店,0, ,1676163033
 ,174,32,50,32,9.2, ,2天1晚 ,舒适型酒店,50,广东、东莞,4151854861
 ,174,32,50,32,9.8, ,2天1晚 ,二星及其他酒店,48, ,1352499795
 ,174,32,2,32,9.6, ,2天1晚 ,豪华型酒店,2, ,273666201
 ,174,32,9,32,9.6, ,2天1晚 ,舒适型酒店,8, ,666916028
 ,174,32,0,32,9.6, ,2天1晚 ,舒适型酒店,0, ,666916028
 ,174,32,1,32, , ,3天2晚 ,豪华型酒店,1, ,882789739
 ,174,32,1,32, , ,3天2晚 ,豪华型酒店,1, ,882789739
 ,174,32,0,32, , ,3天2晚 ,豪华型酒店,0, ,882789739
 ,169,0,82,0,9.5, ,2天1晚 ,豪华型酒店,82, ,2650940567
 ,169,0,0,0,9.5, ,2天1晚 ,舒适型酒店,0, ,1659003422
 ,169,0,29,0,9.5, ,2天1晚 ,舒适型酒店,29, ,1659003422
 ,169,0,0,0,9.2, ,2天1晚 ,豪华型酒店,0,三亚、海南,11434708
 ,169,0,339,0,9.2, ,2天1晚 ,豪华型酒店,329,三亚、海南,11434708
 ,169,0,0,0,9.2, ,2天1晚 ,豪华型酒店,0,三亚、海南,11434708
 ,169,0,46,0,9.8, ,2天1晚 ,高档型酒店,46, ,1040251778
 ,169,0,0,0,9.8, ,2天1晚 ,高档型酒店,0, ,1040251778
 ,169,0,0,0,9.8, ,2天1晚 ,高档型酒店,0, ,1040251778
 ,474,2246,603,2246,9.5, ,1天, ,598, ,1145620295
 ,169,0,0,0,9.8, ,2天1晚 ,高档型酒店,0, ,1040251778
 ,169,0,1,0,9.8, ,2天1晚 ,高档型酒店,1, ,1040251778
 ,169,0,1,0,9.8, ,2天1晚 ,高档型酒店,1, ,1040251778
 ,169,0,0,0,9.8, ,2天1晚 ,高档型酒店,0, ,1040251778
 ,200,29,0,29,9.5, ,2天1晚 ,高档型酒店,0,福州,2779186527
 ,200,29,7,29,9.5, ,2天1晚 ,高档型酒店,7,福州,2779186527
 ,12599,0,0,0,9.8, ,2天1晚 ,高档型酒店,0, ,1782144362
 ,12599,0,1,0,9.2, ,2天1晚 ,高档型酒店,1,三亚、海南,2451735611
 ,12599,0,0,0,9.2, ,2天1晚 ,高档型酒店,0,三亚、海南,2451735611
 ,12599,0,0,0,9.2, ,2天1晚 ,高档型酒店,0,三亚、海南,2451735611
 ,857,65,0,65,9.8, ,2天1晚 ,二星及其他酒店,0,贵阳、黔南,111711432
 ,857,65,0,65,9.8, ,2天1晚 ,二星及其他酒店,0,贵阳、黔南,111711432
 ,857,65,0,65,10, ,2天1晚 ,豪华型酒店,0, ,4253533793
 ,857,65,0,65,10, ,2天1晚 ,豪华型酒店,0, ,4253533793
 ,857,65,0,65,9.3, ,3天2晚 ,豪华型酒店,0, ,2714669049
 ,857,65,1,65,6, ,5天4晚 ,豪华型酒店,1, ,2691890766
 ,857,65,0,65,6, ,5天4晚 ,豪华型酒店,0, ,2691890766
 ,857,65,0,65,6, ,5天4晚 ,豪华型酒店,0, ,2691890766
 ,857,65,0,65,10, ,3天2晚 ,舒适型酒店,0, ,4275368703
 ,12599,0,0,0,9.4, ,4天3晚 ,二星及其他酒店,0,厦门、龙岩、漳州,1097633192
 ,12599,0,0,0,9.6, ,2天1晚 ,豪华型酒店,0, ,2423813099
 ,12599,0,0,0,9.8, ,3天2晚 ,豪华型酒店,0, ,1382662082
 ,12599,0,3,0,9.8, ,3天2晚 ,豪华型酒店,3, ,1382662082
 ,12599,0,0,0,9.8, ,3天2晚 ,豪华型酒店,0, ,1382662082
 ,12599,0,0,0,6, ,5天4晚 ,豪华型酒店,0, ,696217200
 ,1299,30,49,30,9.8, ,1天, ,49, ,366721792
 ,169,0,30,0,9.6, ,2天1晚 ,豪华型酒店,28, ,2641099338
 ,169,0,0,0, , ,3天2晚 ,五星酒店,0, ,701458791
 ,174,32,0,32, , ,3天2晚 ,豪华型酒店,0, ,882789739
 ,169,0,0,0, , ,3天2晚 ,五星酒店,0, ,701458791
 ,301,0,0,0,9.8, ,2天1晚 ,豪华型酒店,0, ,2793652460
 ,301,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0,惠州、广东,1677627835
 ,301,0,1,0,10, ,1天, ,1, ,3474869041
 ,301,0,25,0,10, ,1天, ,23, ,3474869041
 ,1429,2,2,2,9, ,3天2晚 ,高档型酒店,2, ,2732247355
 ,301,0,0,0,10, ,1天, ,0, ,3474869041
 ,857,65,24,65,9.2, ,2天1晚 ,二星及其他酒店,24, ,4068902049
 ,40,0,0,0,9.5, ,3天2晚 ,二星及其他酒店,0, ,4001735092
 ,40,0,0,0,9.5, ,3天2晚 ,二星及其他酒店,0, ,4001735092
 ,40,0,0,0,9.3, ,5天4晚 ,豪华型酒店,0,三亚、保亭,1411666902
 ,40,0,0,0,9.3, ,5天4晚 ,豪华型酒店,0,三亚、保亭,1411666902
 ,40,0,1,0,9.8, ,2天1晚 ,舒适型酒店,1, ,175445271
 ,40,0,15,0,9.8, ,2天1晚 ,舒适型酒店,15, ,175445271
 ,40,0,51,0,9.8, ,2天1晚 ,舒适型酒店,51, ,175445271
 ,910,0,0,0,9.5, ,3天2晚 ,豪华型酒店,0,成都、阿坝州,676555824
 ,40,0,0,0,9.9, ,3天2晚 ,高档型酒店,0,三亚、海南,2187589400
 ,40,0,0,0,9.8, ,2天1晚 ,安吉欢庭赋石山居...等,0,湖州、浙江,3004925013
 ,40,0,0,0,9.2, ,2天1晚 ,高档型酒店,0,海南、三亚,2228756301
 ,910,0,0,0,9.6, ,2天1晚 ,豪华型酒店,0, ,2254060011
 ,910,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0,深圳、广东,3894423109
 ,910,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0,深圳、广东,3894423109
 ,40,0,0,0,9, ,3天2晚 ,豪华型酒店,0,珠海,4069424950
 ,40,0,26,0,9, ,3天2晚 ,豪华型酒店,26,珠海,4069424950
 ,910,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0,深圳、广东,3894423109
 ,40,0,72,0,9, ,3天2晚 ,豪华型酒店,71,珠海,4069424950
 ,910,0,44,0,9.8, ,2天1晚 ,二星及其他酒店,44,贵阳、安顺、黔南,2287541984
 ,910,0,0,0,9.8, ,2天1晚 ,二星及其他酒店,0,贵阳、安顺、黔南,2287541984
 ,40,0,5,0,9, ,3天2晚 ,豪华型酒店,3,珠海,4069424950
 ,910,0,22,0,9.2, ,2天1晚 ,舒适型酒店,22,广东、河源,1370073346
 ,40,0,0,0,9.5, ,2天1晚 ,五星酒店,0,成都、乐山,441520753
 ,558,2,5,2,9.6, ,2天1晚 ,二星及其他酒店,5, ,1843313206
 ,558,2,499,2,9.9, ,3天2晚 ,豪华型酒店,499,三亚、海南,60470151
 ,558,2,2,2,9.8, ,1天, ,2, ,4135889959
 ,558,2,0,2,9.8, ,1天, ,0, ,4135889959
 ,558,2,0,2,9.5, ,3天2晚 ,高档型酒店,0, ,3384870814
 ,558,2,31,2,10, ,2天1晚 ,五星酒店,31, ,46143369
 ,558,2,0,2,10, ,2天1晚 ,五星酒店,0, ,46143369
 ,558,2,38,2,9.7, ,1天, ,38, ,1227402790
 ,910,0,0,0,9.8, ,2天1晚 ,高档型酒店,0, ,2277064405
 ,558,2,0,2,9.8, ,2天1晚 ,舒适型酒店,0,四川、阿坝州,614458928
 ,323,12,3,12,9.2, ,2天1晚 ,豪华型酒店,3, ,2416074462
 ,323,12,1,12,9.7, ,4天3晚 ,二星及其他酒店,1, ,1791865829
 ,323,12,28,12,9.7, ,4天3晚 ,二星及其他酒店,27, ,1791865829
 ,323,12,0,12,9.7, ,4天3晚 ,二星及其他酒店,0, ,1791865829
 ,323,12,24,12,9.2, ,2天1晚 ,二星及其他酒店,24,广东、清远,651250933
 ,558,2,3,2,9.1, ,2天1晚 ,高档型酒店,3, ,1574971215
 ,344,0,0,0,9.1, ,3天2晚 , ,0, ,1405550353
 ,127,0,1,0,9.2, ,2天1晚 ,舒适型酒店,1,惠州、广东,296789493
 ,127,0,257,0,10, ,2天1晚 ,豪华型酒店,253, ,183414651
 ,127,0,0,0,10, ,2天1晚 ,豪华型酒店,0, ,183414651
 ,127,0,1,0,10, ,2天1晚 ,豪华型酒店,1, ,183414651
 ,127,0,27,0,10, ,2天1晚 ,豪华型酒店,27, ,183414651
 ,127,0,0,0,9, ,2天1晚 ,舒适型酒店,0, ,3353117219
 ,127,0,0,0,9, ,2天1晚 ,舒适型酒店,0, ,3353117219
 ,127,0,68,0,9.2, ,2天1晚 ,二星及其他酒店,66,阳江、深圳,3830362834
 ,127,0,252,0,9.2, ,2天1晚 ,二星及其他酒店,250,阳江、深圳,3830362834
 ,301,16,0,16,9, ,2天1晚 ,高档型酒店,0, ,3844151661
 ,127,0,1,0,9.2, ,2天1晚 ,二星及其他酒店,1,阳江、深圳,3830362834
 ,127,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0,阳江、深圳,3830362834
 ,301,16,0,16, , ,3天2晚 ,豪华型酒店,0, ,2089048344
 ,301,16,19,16, , ,3天2晚 ,豪华型酒店,19, ,2089048344
 ,301,16,3,16, , ,3天2晚 ,豪华型酒店,3, ,2089048344
 ,127,0,3,0,9.3, ,2天1晚 ,二星及其他酒店,3,清远,860216701
 ,301,16,32,16, , ,3天2晚 ,豪华型酒店,31, ,2089048344
 ,127,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0,惠州、广东,4036902485
 ,127,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0,惠州、广东,4036902485
 ,127,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0, ,157803205
 ,127,0,22,0,9.2, ,2天1晚 ,二星及其他酒店,22, ,157803205
 ,127,0,0,0,9.2, ,2天1晚 ,二星及其他酒店,0, ,157803205
 ,127,0,0,0,9.5, ,3天2晚 ,高档型酒店,0,绵阳、惠州,3219669991
 ,127,0,21,0,9.2, ,2天1晚 ,二星及其他酒店,21, ,2328842526
 ,127,0,1,0,9.2, ,2天1晚 ,豪华型酒店,1,三亚、海南,4098625276
 ,127,0,0,0,9.2, ,2天1晚 ,豪华型酒店,0, ,609423573
 ,127,0,0,0,9.2, ,2天1晚 ,豪华型酒店,0, ,609423573
 ,127,0,27,0,9.2, ,2天1晚 ,豪华型酒店,27, ,609423573
 ,127,0,29,0,9.2, ,2天1晚 ,豪华型酒店,29, ,609423573
 ,127,0,0,0,9.1, ,2天1晚 ,舒适型酒店,0, ,3566396001
 ,145,0,0,0,9.7, ,2天1晚 ,豪华型酒店,0, ,1563709803
 ,145,0,0,0,9.8, ,3天2晚 ,高档型酒店,0, ,404277879
 ,145,0,30,0,9.5, ,6天5晚 ,舒适型酒店,30,丽江、云南、大理,1460676395
 ,145,0,0,0,9.5, ,6天5晚 ,舒适型酒店,0,丽江、云南、大理,1460676395
 ,145,0,36,0,9.5, ,6天5晚 ,舒适型酒店,36,丽江、云南、大理,1460676395
 ,301,16,0,16,9.1, ,2天1晚 ,高档型酒店,0, ,1945838299
 ,265,0,0,0,9.1, ,2天1晚 ,舒适型酒店,0, ,3521337635
